,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
318,02/05/2021,Andaman and Nicobar Islands,105285.0,1400.0,13.0,94125.0,11160.0,51165.0,42952.0,8.0,0.0,105285.0,84641.9772727273,1.0,72572914.87425148,53966988.15568863,38403573.76047905,8729.0,56119.0,29276.0,134941971.0,115668447.0,46462.0,94125.0
319,03/05/2021,Andaman and Nicobar Islands,106250.0,4000.0,32.0,94633.0,11617.0,51480.0,43145.0,8.0,0.0,106250.0,80187.13636363635,1.0,71229928.59880239,52968842.44910179,37693050.61676647,8782.0,56479.0,29371.0,134941971.0,115668447.0,46462.0,94633.0
320,04/05/2021,Andaman and Nicobar Islands,107018.0,4100.0,36.0,95064.0,11954.0,51742.0,43314.0,8.0,0.0,107018.0,75732.29545454547,1.0,69886942.32335329,51970696.74251497,36982527.47305389,8863.0,56745.0,29455.0,134941971.0,115668447.0,46462.0,95064.0
321,05/05/2021,Andaman and Nicobar Islands,107955.0,5400.0,46.0,95500.0,12455.0,51982.0,43510.0,8.0,0.0,107955.0,71277.45454545453,1.0,68543956.0479042,50972551.035928145,36272004.32934132,8938.0,56994.0,29567.0,134941971.0,115668447.0,46462.0,95500.0
322,06/05/2021,Andaman and Nicobar Islands,109060.0,5100.0,46.0,96229.0,12831.0,52233.0,43988.0,8.0,0.0,109060.0,66822.61363636365,1.0,67200969.7724551,49974405.32934132,35561481.18562874,9286.0,57252.0,29690.0,134941971.0,115668447.0,46462.0,96229.0
323,07/05/2021,Andaman and Nicobar Islands,110161.0,5400.0,48.0,96970.0,13191.0,52490.0,44472.0,8.0,0.0,110161.0,62367.772727272706,1.0,65857983.497006,48976259.622754484,34850958.04191616,9680.0,57516.0,29773.0,134941971.0,115668447.0,46462.0,96970.0
324,08/05/2021,Andaman and Nicobar Islands,111168.0,5000.0,44.0,97639.0,13529.0,52749.0,44882.0,8.0,0.0,111168.0,57912.93181818188,1.0,64514997.22155687,47978113.91616766,34140434.8982036,9913.0,57886.0,29839.0,134941971.0,115668447.0,46462.0,97639.0
325,09/05/2021,Andaman and Nicobar Islands,111285.0,3800.0,38.0,97748.0,13537.0,52760.0,44980.0,8.0,0.0,111285.0,53458.09090909094,1.0,63172010.946107775,46979968.20958084,33429911.754491016,10016.0,57892.0,29839.0,134941971.0,115668447.0,46462.0,97748.0
326,10/05/2021,Andaman and Nicobar Islands,112403.0,5200.0,44.0,98439.0,13964.0,53054.0,45377.0,8.0,0.0,112403.0,49003.25,1.0,61829024.67065868,45981822.502994016,32719388.610778436,10195.0,58235.0,30008.0,134941971.0,115668447.0,46462.0,98439.0
327,11/05/2021,Andaman and Nicobar Islands,113019.0,5500.0,44.0,98845.0,14174.0,53254.0,45583.0,8.0,0.0,113019.0,44548.40909090906,2.0,60486038.39520958,44983676.79640718,32008865.46706587,10278.0,58473.0,30093.0,134941971.0,115668447.0,46462.0,98845.0
328,12/05/2021,Andaman and Nicobar Islands,113622.0,4600.0,41.0,99218.0,14404.0,53438.0,45772.0,8.0,0.0,113622.0,40093.568181818235,2.0,59143052.11976048,43985531.089820355,31298342.32335329,10368.0,58695.0,30154.0,134941971.0,115668447.0,46462.0,99218.0
329,13/05/2021,Andaman and Nicobar Islands,114400.0,5300.0,44.0,99602.0,14798.0,53657.0,45937.0,8.0,0.0,114400.0,35638.727272727294,2.0,57800065.84431139,42987385.38323353,30587819.179640725,10404.0,58947.0,30249.0,134941971.0,115668447.0,46462.0,99602.0
330,14/05/2021,Andaman and Nicobar Islands,114498.0,4400.0,39.0,99690.0,14808.0,53698.0,45984.0,8.0,0.0,114498.0,31183.886363636353,2.0,56457079.56886226,41989239.67664671,29877296.035928145,10410.0,59027.0,30251.0,134941971.0,115668447.0,46462.0,99690.0
331,15/05/2021,Andaman and Nicobar Islands,115188.0,4000.0,35.0,100058.0,15130.0,53903.0,46147.0,8.0,0.0,115188.0,26729.045454545412,2.0,55114093.29341316,40991093.97005987,29166772.892215565,10447.0,59293.0,30316.0,134941971.0,115668447.0,46462.0,100058.0
332,16/05/2021,Andaman and Nicobar Islands,115188.0,2120.0,21.0,100058.0,15130.0,53903.0,46147.0,8.0,0.0,115188.0,22274.204545454588,2.0,53771107.017964065,39992948.26347305,28456249.748503,10447.0,59293.0,30316.0,134941971.0,115668447.0,46462.0,100058.0
333,17/05/2021,Andaman and Nicobar Islands,115627.0,5655.0,33.0,100492.0,15135.0,54080.0,46403.0,9.0,0.0,115627.0,17819.363636363647,2.0,52428120.74251497,38994802.556886226,27745726.60479042,10560.0,59534.0,30396.0,134941971.0,115668447.0,46462.0,100492.0
334,18/05/2021,Andaman and Nicobar Islands,115911.0,5115.0,31.0,100773.0,15138.0,54206.0,46558.0,9.0,0.0,115911.0,13364.522727272706,2.0,51085134.46706587,37996656.8502994,27035203.46107784,10633.0,59702.0,30436.0,134941971.0,115668447.0,46462.0,100773.0
335,19/05/2021,Andaman and Nicobar Islands,116427.0,4710.0,31.0,101277.0,15150.0,54473.0,46795.0,9.0,0.0,116427.0,8909.681818181882,2.0,49742148.19161677,36998511.14371258,26324680.317365274,10987.0,59814.0,30474.0,134941971.0,115668447.0,46462.0,101277.0
336,20/05/2021,Andaman and Nicobar Islands,117180.0,5612.0,34.0,102027.0,15153.0,54922.0,47096.0,9.0,0.0,117180.0,4454.840909090941,2.0,48399161.91616768,36000365.43712574,25614157.173652694,11598.0,59923.0,30504.0,134941971.0,115668447.0,46462.0,102027.0
337,21/05/2021,Andaman and Nicobar Islands,117950.0,4403.0,32.0,102795.0,15155.0,55368.0,47418.0,9.0,0.0,117950.0,0.0,2.0,47056175.64071855,35002219.73053892,24903634.029940113,12260.0,60008.0,30525.0,134941971.0,115668447.0,46462.0,102795.0
338,22/05/2021,Andaman and Nicobar Islands,118761.0,5113.0,30.0,103605.0,15156.0,55814.0,47782.0,9.0,0.0,118761.0,0.0,2.0,45713189.36526945,34004074.0239521,24193110.886227548,12932.0,60115.0,30556.0,134941971.0,115668447.0,46462.0,103605.0
339,23/05/2021,Andaman and Nicobar Islands,119144.0,2200.0,17.0,103988.0,15156.0,55995.0,47984.0,9.0,0.0,119144.0,0.0,2.0,44370203.089820355,33005928.317365274,23482587.742514968,13301.0,60127.0,30558.0,134941971.0,115668447.0,46462.0,103988.0
340,24/05/2021,Andaman and Nicobar Islands,119595.0,4117.0,31.0,104439.0,15156.0,56243.0,48187.0,9.0,0.0,119595.0,0.0,2.0,43027216.81437126,32007782.61077845,22772064.598802403,13733.0,60143.0,30561.0,134941971.0,115668447.0,46462.0,104439.0
341,25/05/2021,Andaman and Nicobar Islands,120282.0,4457.0,30.0,105124.0,15158.0,56625.0,48490.0,9.0,0.0,120282.0,0.0,2.0,41684230.53892216,31009636.904191613,22061541.455089822,14372.0,60185.0,30565.0,134941971.0,115668447.0,46462.0,105124.0
342,26/05/2021,Andaman and Nicobar Islands,121091.0,2785.0,22.0,105933.0,15158.0,57048.0,48876.0,9.0,0.0,121091.0,0.0,3.0,40341244.26347306,30011491.197604775,21351018.311377242,15161.0,60203.0,30567.0,134941971.0,115668447.0,46462.0,105933.0
343,27/05/2021,Andaman and Nicobar Islands,121709.0,2985.0,20.0,106548.0,15161.0,57379.0,49160.0,9.0,0.0,121709.0,0.0,3.0,38998257.98802394,29013345.491017967,20640495.167664677,15726.0,60233.0,30586.0,134941971.0,115668447.0,46462.0,106548.0
344,28/05/2021,Andaman and Nicobar Islands,122466.0,4100.0,26.0,107304.0,15162.0,57843.0,49452.0,9.0,0.0,122466.0,0.0,3.0,37655271.71257484,28015199.78443113,19929972.023952097,16412.0,60293.0,30596.0,134941971.0,115668447.0,46462.0,107304.0
345,29/05/2021,Andaman and Nicobar Islands,123483.0,3491.0,24.0,108317.0,15166.0,58415.0,49893.0,9.0,0.0,123483.0,0.0,3.0,36312285.43712574,27017054.07784432,19219448.880239516,17279.0,60410.0,30625.0,134941971.0,115668447.0,46462.0,108317.0
346,30/05/2021,Andaman and Nicobar Islands,123725.0,367.0,5.0,108559.0,15166.0,58529.0,50021.0,9.0,0.0,123725.0,0.0,3.0,34969299.161676645,26018908.371257484,18508925.73652695,17521.0,60410.0,30625.0,134941971.0,115668447.0,46462.0,108559.0
347,31/05/2021,Andaman and Nicobar Islands,124268.0,1670.0,13.0,109087.0,15181.0,58809.0,50269.0,9.0,0.0,124268.0,0.0,3.0,33626312.88622755,25020762.664670646,17798402.59281437,17959.0,60483.0,30642.0,134941971.0,115668447.0,46462.0,109087.0
348,01/06/2021,Andaman and Nicobar Islands,125007.0,1593.0,11.0,109821.0,15186.0,59205.0,50607.0,9.0,0.0,125007.0,0.0,3.0,32283326.61077845,24022616.95808384,17087879.44910179,18639.0,60525.0,30654.0,134941971.0,115668447.0,46462.0,109821.0
349,02/06/2021,Andaman and Nicobar Islands,125514.0,1702.0,9.0,110323.0,15191.0,59440.0,50874.0,9.0,0.0,125514.0,0.0,3.0,30940340.335329354,23024471.251497,16377356.305389225,19072.0,60581.0,30667.0,134941971.0,115668447.0,46462.0,110323.0
350,03/06/2021,Andaman and Nicobar Islands,126200.0,2728.0,11.0,111001.0,15199.0,59832.0,51160.0,9.0,0.0,126200.0,0.0,3.0,29597354.059880227,22026325.544910192,15666833.161676645,19638.0,60670.0,30690.0,134941971.0,115668447.0,46462.0,111001.0
351,04/06/2021,Andaman and Nicobar Islands,126713.0,2345.0,8.0,111506.0,15207.0,60106.0,51391.0,9.0,0.0,126713.0,0.0,3.0,28254367.78443113,21028179.838323355,14956310.017964065,20079.0,60724.0,30700.0,134941971.0,115668447.0,46462.0,111506.0
352,05/06/2021,Andaman and Nicobar Islands,127194.0,1872.0,11.0,111971.0,15223.0,60338.0,51624.0,9.0,0.0,127194.0,0.0,3.0,26911381.508982033,20030034.131736517,14245786.8742515,20476.0,60777.0,30715.0,134941971.0,115668447.0,46462.0,111971.0
353,06/06/2021,Andaman and Nicobar Islands,127202.0,9.0,2.0,111979.0,15223.0,60343.0,51627.0,9.0,0.0,127202.0,0.0,3.0,25568395.233532935,19031888.42514971,13535263.73053892,20484.0,60777.0,30715.0,134941971.0,115668447.0,46462.0,111979.0
354,07/06/2021,Andaman and Nicobar Islands,127759.0,2052.0,7.0,112507.0,15252.0,60589.0,51909.0,9.0,0.0,127759.0,0.0,3.0,24225408.95808384,18033742.71856287,12824740.586826354,20944.0,60828.0,30732.0,134941971.0,115668447.0,46462.0,112507.0
355,08/06/2021,Andaman and Nicobar Islands,128195.0,2044.0,9.0,112917.0,15278.0,60801.0,52107.0,9.0,0.0,128195.0,0.0,3.0,22882422.68263474,17035597.011976033,12114217.443113774,21285.0,60887.0,30742.0,134941971.0,115668447.0,46462.0,112917.0
356,09/06/2021,Andaman and Nicobar Islands,128498.0,2970.0,10.0,113207.0,15291.0,60959.0,52239.0,9.0,0.0,128498.0,0.0,3.0,21539436.407185614,16037451.305389225,11403694.299401194,21525.0,60930.0,30749.0,134941971.0,115668447.0,46462.0,113207.0
357,10/06/2021,Andaman and Nicobar Islands,129402.0,2546.0,13.0,114098.0,15304.0,61439.0,52650.0,9.0,0.0,129402.0,0.0,3.0,20196450.131736517,15039305.598802388,10693171.155688629,22365.0,60971.0,30759.0,134941971.0,115668447.0,46462.0,114098.0
358,11/06/2021,Andaman and Nicobar Islands,130173.0,2229.0,13.0,114850.0,15323.0,61799.0,53042.0,9.0,0.0,130173.0,0.0,3.0,18853463.85628742,14041159.89221558,9982648.011976048,23043.0,61029.0,30774.0,134941971.0,115668447.0,46462.0,114850.0
359,12/06/2021,Andaman and Nicobar Islands,131060.0,1934.0,9.0,115708.0,15352.0,62236.0,53463.0,9.0,0.0,131060.0,0.0,3.0,17510477.580838323,13043014.185628742,9272124.868263468,23841.0,61078.0,30785.0,134941971.0,115668447.0,46462.0,115708.0
360,13/06/2021,Andaman and Nicobar Islands,131063.0,50.0,1.0,115711.0,15352.0,62237.0,53465.0,9.0,0.0,131063.0,0.0,3.0,16167491.305389225,12044868.479041904,8561601.724550903,23843.0,61079.0,30785.0,134941971.0,115668447.0,46462.0,115711.0
361,14/06/2021,Andaman and Nicobar Islands,132004.0,1865.0,11.0,116632.0,15372.0,62734.0,53889.0,9.0,0.0,132004.0,0.0,3.0,14824505.029940128,11046722.772455096,7851078.580838323,24693.0,61132.0,30803.0,134941971.0,115668447.0,46462.0,116632.0
362,15/06/2021,Andaman and Nicobar Islands,132939.0,2427.0,17.0,117545.0,15394.0,63246.0,54290.0,9.0,0.0,132939.0,0.0,3.0,13481518.754491001,10048577.065868258,7140555.437125742,25524.0,61193.0,30824.0,134941971.0,115668447.0,46462.0,117545.0
363,16/06/2021,Andaman and Nicobar Islands,133931.0,2065.0,12.0,118511.0,15420.0,63789.0,54713.0,9.0,0.0,133931.0,0.0,3.0,12138532.479041904,9050431.35928142,6430032.293413177,26423.0,61247.0,30837.0,134941971.0,115668447.0,46462.0,118511.0
364,17/06/2021,Andaman and Nicobar Islands,134897.0,2245.0,12.0,119448.0,15449.0,64313.0,55126.0,9.0,0.0,134897.0,0.0,3.0,10795546.203592807,8052285.652694613,5719509.149700597,27266.0,61325.0,30853.0,134941971.0,115668447.0,46462.0,119448.0
365,18/06/2021,Andaman and Nicobar Islands,135850.0,2887.0,14.0,120382.0,15468.0,64799.0,55574.0,9.0,0.0,135850.0,0.0,3.0,9452559.92814371,7054139.946107775,5008986.005988032,28148.0,61365.0,30865.0,134941971.0,115668447.0,46462.0,120382.0
366,19/06/2021,Andaman and Nicobar Islands,136707.0,1479.0,7.0,121201.0,15506.0,65192.0,56000.0,9.0,0.0,136707.0,0.0,3.0,8109573.652694613,6055994.239520967,4298462.862275451,28909.0,61413.0,30875.0,134941971.0,115668447.0,46462.0,121201.0
367,20/06/2021,Andaman and Nicobar Islands,136708.0,0.0,0.0,121202.0,15506.0,65192.0,56001.0,9.0,0.0,136708.0,0.0,3.0,6766587.377245516,5057848.532934129,3587939.718562871,28910.0,61413.0,30875.0,134941971.0,115668447.0,46462.0,121202.0
368,21/06/2021,Andaman and Nicobar Islands,137495.0,2383.0,11.0,121964.0,15531.0,65593.0,56362.0,9.0,0.0,137495.0,0.0,3.0,5423601.101796418,4059702.8263472915,2877416.574850306,29585.0,61478.0,30897.0,134941971.0,115668447.0,46462.0,121964.0
369,22/06/2021,Andaman and Nicobar Islands,140296.0,5495.0,26.0,124729.0,15567.0,67079.0,57641.0,9.0,0.0,140296.0,0.0,3.0,4080614.8263472915,3061557.1197604835,2166893.4311377257,32184.0,61613.0,30928.0,134941971.0,115668447.0,46462.0,124729.0
370,23/06/2021,Andaman and Nicobar Islands,144234.0,6764.0,28.0,128630.0,15604.0,69052.0,59569.0,9.0,0.0,144234.0,0.0,3.0,2737628.5508981943,2063411.4131736457,1456370.2874251455,35991.0,61688.0,30943.0,134941971.0,115668447.0,46462.0,128630.0
371,24/06/2021,Andaman and Nicobar Islands,149318.0,9343.0,29.0,133533.0,15785.0,71670.0,61850.0,13.0,0.0,149318.0,0.0,3.0,1394642.2754490972,1065265.7065868378,745847.1437125802,40711.0,61834.0,30979.0,134941971.0,115668447.0,46462.0,133533.0
372,25/06/2021,Andaman and Nicobar Islands,154100.0,8274.0,30.0,138254.0,15846.0,83794.0,70292.0,14.0,0.0,154100.0,0.0,3.0,51656.0,67120.0,35324.0,44364.125,63908.00892857143,32769.30357142857,134941971.0,115668447.0,46462.0,131093.05660377358
373,26/06/2021,Andaman and Nicobar Islands,159630.0,8241.0,27.0,143329.0,16301.0,86798.0,72815.0,17.0,0.0,159630.0,0.0,3.0,56617.0,67526.0,35487.0,48017.25,65982.01785714286,34559.607142857145,134941971.0,115668447.0,46462.0,128653.11320754717
374,27/06/2021,Andaman and Nicobar Islands,161325.0,2339.0,13.0,145019.0,16306.0,87680.0,73628.0,17.0,0.0,161325.0,0.0,3.0,58307.0,67530.0,35488.0,51670.375,68056.02678571429,36349.91071428571,134941971.0,115668447.0,46462.0,126213.16981132075
375,28/06/2021,Andaman and Nicobar Islands,165921.0,7974.0,28.0,148486.0,17435.0,90044.0,75860.0,17.0,0.0,165921.0,0.0,3.0,61518.0,68431.0,35972.0,55323.5,70130.03571428571,38140.21428571428,134941971.0,115668447.0,46462.0,123773.22641509434
376,29/06/2021,Andaman and Nicobar Islands,171590.0,10393.0,32.0,153048.0,18542.0,92908.0,78665.0,17.0,0.0,171590.0,0.0,3.0,65862.0,69218.0,36510.0,58976.625,72204.04464285714,39930.517857142855,134941971.0,115668447.0,46462.0,121333.28301886792
377,30/06/2021,Andaman and Nicobar Islands,176293.0,10468.0,33.0,156470.0,19823.0,95310.0,80964.0,19.0,0.0,176293.0,0.0,3.0,69071.0,70217.0,37005.0,62629.75,74278.05357142857,41720.82142857143,134941971.0,115668447.0,46462.0,118893.3396226415
378,01/07/2021,Andaman and Nicobar Islands,178502.0,7878.0,30.0,157304.0,21198.0,96483.0,82000.0,19.0,0.0,178502.0,0.0,3.0,69741.0,71163.0,37598.0,66282.875,76352.0625,43511.125,134941971.0,115668447.0,46462.0,116453.39622641509
379,02/07/2021,Andaman and Nicobar Islands,181221.0,9151.0,33.0,158335.0,22886.0,97867.0,83335.0,19.0,0.0,181221.0,0.0,3.0,70570.0,72312.0,38339.0,69936.0,78426.07142857142,45301.42857142857,134941971.0,115668447.0,46462.0,114013.45283018867
380,03/07/2021,Andaman and Nicobar Islands,184103.0,9753.0,32.0,159330.0,24773.0,99370.0,84714.0,19.0,0.0,184103.0,0.0,3.0,71387.0,73632.0,39084.0,73589.125,80500.08035714286,47091.732142857145,134941971.0,115668447.0,46462.0,111573.50943396226
381,04/07/2021,Andaman and Nicobar Islands,184515.0,1360.0,10.0,159342.0,25173.0,99619.0,84877.0,19.0,0.0,184515.0,0.0,3.0,71388.0,73920.0,39207.0,77242.25,82574.08928571429,48882.03571428571,134941971.0,115668447.0,46462.0,109133.56603773584
382,05/07/2021,Andaman and Nicobar Islands,189428.0,15362.0,36.0,160292.0,29136.0,102139.0,87269.0,20.0,0.0,189428.0,0.0,3.0,72136.0,76477.0,40815.0,80895.375,84648.09821428571,50672.33928571429,134941971.0,115668447.0,46462.0,106693.62264150943
383,06/07/2021,Andaman and Nicobar Islands,196475.0,17759.0,35.0,161400.0,35075.0,105638.0,90816.0,21.0,0.0,196475.0,0.0,3.0,73106.0,80471.0,42898.0,84548.5,86722.10714285714,52462.642857142855,134941971.0,115668447.0,46462.0,104253.67924528301
384,07/07/2021,Andaman and Nicobar Islands,202865.0,16104.0,34.0,162373.0,40492.0,108926.0,93918.0,21.0,0.0,202865.0,0.0,3.0,73937.0,84239.0,44689.0,88201.625,88796.11607142857,54252.94642857143,134941971.0,115668447.0,46462.0,101813.7358490566
385,08/07/2021,Andaman and Nicobar Islands,208594.0,19572.0,37.0,163284.0,45310.0,111944.0,96629.0,21.0,0.0,208594.0,0.0,3.0,74707.0,87584.0,46303.0,91854.75,90870.125,56043.25,134941971.0,115668447.0,46462.0,99373.79245283018
386,09/07/2021,Andaman and Nicobar Islands,215725.0,17143.0,34.0,164079.0,51646.0,115730.0,99973.0,22.0,0.0,215725.0,0.0,3.0,75402.0,91993.0,48330.0,95507.875,92944.13392857142,57833.553571428565,134941971.0,115668447.0,46462.0,96933.84905660377
387,10/07/2021,Andaman and Nicobar Islands,222583.0,12713.0,32.0,166096.0,56487.0,119313.0,103248.0,22.0,0.0,222583.0,0.0,3.0,77275.0,95472.0,49836.0,99161.0,95018.14285714286,59623.857142857145,134941971.0,115668447.0,46462.0,94493.90566037735
388,11/07/2021,Andaman and Nicobar Islands,223059.0,1151.0,4.0,166343.0,56716.0,119576.0,103460.0,23.0,0.0,223059.0,0.0,3.0,77512.0,95621.0,49926.0,102814.125,97092.15178571429,61414.16071428571,134941971.0,115668447.0,46462.0,92053.96226415093
389,12/07/2021,Andaman and Nicobar Islands,230450.0,16446.0,34.0,168328.0,62122.0,123510.0,106914.0,26.0,0.0,230450.0,0.0,3.0,79335.0,99506.0,51609.0,106467.25,99166.16071428571,63204.46428571428,134941971.0,115668447.0,46462.0,89614.01886792452
390,13/07/2021,Andaman and Nicobar Islands,236645.0,15170.0,36.0,170392.0,66253.0,126867.0,109752.0,26.0,0.0,236645.0,0.0,5.0,81261.0,102528.0,52856.0,110120.375,101240.16964285713,64994.767857142855,134941971.0,115668447.0,46462.0,87174.0754716981
391,14/07/2021,Andaman and Nicobar Islands,246669.0,14516.0,35.0,177013.0,69656.0,132184.0,114458.0,27.0,0.0,246669.0,0.0,5.0,83934.0,107596.0,55139.0,113773.5,103314.17857142857,66785.07142857142,134941971.0,115668447.0,46462.0,84734.13207547169
392,15/07/2021,Andaman and Nicobar Islands,251147.0,13856.0,34.0,178771.0,72376.0,134612.0,116508.0,27.0,0.0,251147.0,0.0,5.0,85619.0,109517.0,56011.0,117426.625,105388.1875,68575.375,134941971.0,115668447.0,46462.0,82294.18867924527
393,16/07/2021,Andaman and Nicobar Islands,254814.0,12371.0,35.0,179879.0,74935.0,136529.0,118257.0,28.0,0.0,254814.0,0.0,5.0,86722.0,111285.0,56807.0,121079.75,107462.19642857142,70365.67857142858,134941971.0,115668447.0,46462.0,79854.24528301886
394,17/07/2021,Andaman and Nicobar Islands,257871.0,12915.0,34.0,180673.0,77198.0,138169.0,119673.0,29.0,0.0,257871.0,0.0,5.0,87435.0,113034.0,57402.0,124732.875,109536.20535714286,72155.98214285713,134941971.0,115668447.0,46462.0,77414.30188679244
395,18/07/2021,Andaman and Nicobar Islands,258110.0,1733.0,12.0,180805.0,77305.0,138291.0,119790.0,29.0,0.0,258110.0,0.0,5.0,87575.0,113106.0,57429.0,128386.0,111610.21428571429,73946.28571428571,134941971.0,115668447.0,46462.0,74974.35849056604
396,19/07/2021,Andaman and Nicobar Islands,261259.0,12786.0,37.0,181725.0,79534.0,140027.0,121202.0,30.0,0.0,261259.0,0.0,5.0,88293.0,114847.0,58119.0,132039.125,113684.22321428571,75736.58928571429,134941971.0,115668447.0,46462.0,72534.41509433962
397,20/07/2021,Andaman and Nicobar Islands,265699.0,13321.0,35.0,184157.0,81542.0,142402.0,123266.0,31.0,0.0,265699.0,0.0,5.0,90521.0,116454.0,58724.0,135692.25,115758.23214285713,77526.89285714286,134941971.0,115668447.0,46462.0,70094.47169811321
398,21/07/2021,Andaman and Nicobar Islands,265754.0,0.0,0.0,184160.0,81594.0,142431.0,123292.0,31.0,0.0,265754.0,0.0,5.0,90524.0,116486.0,58744.0,139345.375,117832.24107142857,79317.19642857142,134941971.0,115668447.0,46462.0,67654.52830188679
399,22/07/2021,Andaman and Nicobar Islands,270664.0,12936.0,33.0,187006.0,83658.0,145064.0,125569.0,31.0,0.0,270664.0,0.0,5.0,93212.0,118012.0,59440.0,142998.5,119906.25,81107.5,134941971.0,115668447.0,46462.0,65214.58490566038
400,23/07/2021,Andaman and Nicobar Islands,275377.0,13534.0,34.0,190151.0,85226.0,147525.0,127820.0,32.0,0.0,275377.0,0.0,5.0,96192.0,119198.0,59987.0,146651.625,121980.25892857142,82897.80357142857,134941971.0,115668447.0,46462.0,62774.64150943396
401,24/07/2021,Andaman and Nicobar Islands,279195.0,13077.0,34.0,192718.0,86477.0,149484.0,129677.0,34.0,0.0,279195.0,0.0,5.0,98627.0,120147.0,60421.0,150304.75,124054.26785714286,84688.10714285713,134941971.0,115668447.0,46462.0,60334.698113207545
